Filename: ubcmaBtra.001
Emin,Emax,Jo,IJ: 0.5000     1.0000E+0410000    1
L,Iono,Io,B1,BO:  4.60       34   80 0.393     3.185E-03
Idate,UT,time,delt: 86079      0.0  0.00     1.000E+05
Knum1-4,Ko:   5  20  90  20 135
Ne(Iono,Itop,Iono+Ip): 6.584E+04  21.2     6.584E+04
F107,F107A,MLAT,MLONG:  150.      150.      60.4      0.00    
Iono1: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
Iono2: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
AP vector:  17.0      3.00      3.00      5.00      5.00      4.50      8.00    
Photoelectrons allowed in Iono1,Iono2: No  No 
Primary electron beam(E,Mu): No primary beam     , No Mu function
 Plasmaspheric transparencies and I-P bnd fluxes
  KE(eV)      Trans       P1 +       P1 -       P2 +       P2 -
  2.4670000000E+03  1.6615663501E+00  6.4835164730E+04  1.0784338830E+05  1.0772792802E+05  6.4950656864E+04
  2.4680000000E+03  1.6616143631E+00  6.4791950002E+04  1.0777458738E+05  1.0765923474E+05  6.4907334438E+04
  2.4690000000E+03  1.6616623489E+00  6.4748756419E+04  1.0770581579E+05  1.0759057068E+05  6.4864033258E+04
  2.4700000000E+03  1.6617103076E+00  6.4705583983E+04  1.0763707354E+05  1.0752193586E+05  6.4820753326E+04
  2.4710000000E+03  1.6617582391E+00  6.4662432697E+04  1.0756836063E+05  1.0745333029E+05  6.4777494642E+04
  2.4720000000E+03  1.6618061434E+00  6.4619302561E+04  1.0749967708E+05  1.0738475398E+05  6.4734257209E+04
  2.4730000000E+03  1.6618540207E+00  6.4576193577E+04  1.0743102290E+05  1.0731620693E+05  6.4691041028E+04
  2.4740000000E+03  1.6619018708E+00  6.4533105747E+04  1.0736239810E+05  1.0724768917E+05  6.4647846101E+04
  2.4750000000E+03  1.6619496939E+00  6.4490039071E+04  1.0729380269E+05  1.0717920069E+05  6.4604672428E+04
  2.4760000000E+03  1.6619974900E+00  6.4446993553E+04  1.0722523668E+05  1.0711074152E+05  6.4561520012E+04
  2.4770000000E+03  1.6620452590E+00  6.4403969193E+04  1.0715670008E+05  1.0704231166E+05  6.4518388853E+04
  2.4780000000E+03  1.6620930011E+00  6.4360965992E+04  1.0708819291E+05  1.0697391112E+05  6.4475278954E+04
  2.4790000000E+03  1.6621407162E+00  6.4317983952E+04  1.0701971516E+05  1.0690553991E+05  6.4432190314E+04
  2.4800000000E+03  1.6621884044E+00  6.4275023075E+04  1.0695126686E+05  1.0683719805E+05  6.4389122937E+04
  2.4810000000E+03  1.6622360657E+00  6.4232083361E+04  1.0688284801E+05  1.0676888554E+05  6.4346076822E+04
  2.4820000000E+03  1.6622837001E+00  6.4189164812E+04  1.0681445862E+05  1.0670060239E+05  6.4303051971E+04
  2.4830000000E+03  1.6623313077E+00  6.4146267430E+04  1.0674609870E+05  1.0663234862E+05  6.4260048386E+04
  2.4840000000E+03  1.6623788884E+00  6.4103391216E+04  1.0667776827E+05  1.0656412423E+05  6.4217066068E+04
  2.4850000000E+03  1.6624264423E+00  6.4060536171E+04  1.0660946733E+05  1.0649592924E+05  6.4174105017E+04
  2.4860000000E+03  1.6624739694E+00  6.4017702296E+04  1.0654119590E+05  1.0642776365E+05  6.4131165236E+04
  2.4870000000E+03  1.6625214698E+00  6.3974889592E+04  1.0647295398E+05  1.0635962747E+05  6.4088246724E+04
  2.4880000000E+03  1.6625689434E+00  6.3932098062E+04  1.0640474158E+05  1.0629152072E+05  6.4045349484E+04
  2.4890000000E+03  1.6626163903E+00  6.3889327705E+04  1.0633655871E+05  1.0622344341E+05  6.4002473516E+04
  2.4900000000E+03  1.6626638106E+00  6.3846578523E+04  1.0626840539E+05  1.0615539554E+05  6.3959618821E+04
  2.4910000000E+03  1.6627112041E+00  6.3803850518E+04  1.0620028162E+05  1.0608737712E+05  6.3916785401E+04
  2.4920000000E+03  1.6627585711E+00  6.3761143689E+04  1.0613218741E+05  1.0601938817E+05  6.3873973257E+04
  2.4930000000E+03  1.6628059114E+00  6.3718458040E+04  1.0606412277E+05  1.0595142870E+05  6.3831182389E+04
  2.4940000000E+03  1.6628532252E+00  6.3675793569E+04  1.0599608772E+05  1.0588349870E+05  6.3788412798E+04
  2.4950000000E+03  1.6629005124E+00  6.3633150280E+04  1.0592808226E+05  1.0581559820E+05  6.3745664486E+04
  2.4960000000E+03  1.6629477730E+00  6.3590528171E+04  1.0586010640E+05  1.0574772721E+05  6.3702937453E+04
  2.4970000000E+03  1.6629950072E+00  6.3547927246E+04  1.0579216015E+05  1.0567988573E+05  6.3660231700E+04
  2.4980000000E+03  1.6630422148E+00  6.3505347504E+04  1.0572424352E+05  1.0561207377E+05  6.3617547229E+04
  2.4990000000E+03  1.6630893960E+00  6.3462788946E+04  1.0565635652E+05  1.0554429134E+05  6.3574884039E+04
  2.5000000000E+03  1.6631365508E+00  6.3420251574E+04  1.0558849915E+05  1.0547653845E+05  6.3532242133E+04
  2.5010000000E+03  1.6631836791E+00  6.3377735388E+04  1.0552067144E+05  1.0540881511E+05  6.3489621510E+04
  2.5020000000E+03  1.6632307810E+00  6.3335240389E+04  1.0545287338E+05  1.0534112134E+05  6.3447022171E+04
  2.5030000000E+03  1.6632778566E+00  6.3292766578E+04  1.0538510499E+05  1.0527345713E+05  6.3404444117E+04
  2.5040000000E+03  1.6633249058E+00  6.3250313956E+04  1.0531736628E+05  1.0520582251E+05  6.3361887350E+04
  2.5050000000E+03  1.6633719287E+00  6.3207882524E+04  1.0524965725E+05  1.0513821747E+05  6.3319351869E+04
  2.5060000000E+03  1.6634189254E+00  6.3165472283E+04  1.0518197791E+05  1.0507064202E+05  6.3276837676E+04
  2.5070000000E+03  1.6634658957E+00  6.3123083232E+04  1.0511432828E+05  1.0500309619E+05  6.3234344770E+04
  2.5080000000E+03  1.6635128398E+00  6.3080715374E+04  1.0504670836E+05  1.0493557997E+05  6.3191873153E+04
  2.5090000000E+03  1.6635597577E+00  6.3038368708E+04  1.0497911816E+05  1.0486809337E+05  6.3149422826E+04
  2.5100000000E+03  1.6636066493E+00  6.2996043236E+04  1.0491155768E+05  1.0480063641E+05  6.3106993788E+04
  2.5110000000E+03  1.6636535148E+00  6.2953738958E+04  1.0484402695E+05  1.0473320909E+05  6.3064586041E+04
  2.5120000000E+03  1.6637003542E+00  6.2911455874E+04  1.0477652597E+05  1.0466581142E+05  6.3022199586E+04
  2.5130000000E+03  1.6637471674E+00  6.2869193986E+04  1.0470905474E+05  1.0459844341E+05  6.2979834421E+04
  2.5140000000E+03  1.6637939545E+00  6.2826953294E+04  1.0464161328E+05  1.0453110507E+05  6.2937490549E+04
  2.5150000000E+03  1.6638407155E+00  6.2784733799E+04  1.0457420159E+05  1.0446379640E+05  6.2895167970E+04
  2.5160000000E+03  1.6638874504E+00  6.2742535500E+04  1.0450681968E+05  1.0439651743E+05  6.2852866683E+04
  2.5170000000E+03  1.6639341594E+00  6.2700358400E+04  1.0443946756E+05  1.0432926815E+05  6.2810586691E+04
  2.5180000000E+03  1.6639808423E+00  6.2658202497E+04  1.0437214524E+05  1.0426204857E+05  6.2768327992E+04
  2.5190000000E+03  1.6640274992E+00  6.2616067794E+04  1.0430485273E+05  1.0419485870E+05  6.2726090588E+04
  2.5200000000E+03  1.6640741301E+00  6.2573954289E+04  1.0423759003E+05  1.0412769855E+05  6.2683874478E+04
  2.5210000000E+03  1.6641207351E+00  6.2531861984E+04  1.0417035716E+05  1.0406056814E+05  6.2641679664E+04
  2.5220000000E+03  1.6641673142E+00  6.2489790880E+04  1.0410315413E+05  1.0399346746E+05  6.2599506145E+04
  2.5230000000E+03  1.6642138674E+00  6.2447740975E+04  1.0403598093E+05  1.0392639652E+05  6.2557353922E+04
  2.5240000000E+03  1.6642603947E+00  6.2405712272E+04  1.0396883758E+05  1.0385935534E+05  6.2515222996E+04
  2.5250000000E+03  1.6643068962E+00  6.2363704770E+04  1.0390172409E+05  1.0379234392E+05  6.2473113365E+04
  2.5260000000E+03  1.6643533718E+00  6.2321718469E+04  1.0383464046E+05  1.0372536227E+05  6.2431025032E+04
  2.5270000000E+03  1.6643998217E+00  6.2279753371E+04  1.0376758671E+05  1.0365841040E+05  6.2388957995E+04
  2.5280000000E+03  1.6644462457E+00  6.2237809474E+04  1.0370056284E+05  1.0359148832E+05  6.2346912255E+04
  2.5290000000E+03  1.6644926440E+00  6.2195886780E+04  1.0363356886E+05  1.0352459604E+05  6.2304887813E+04
  2.5300000000E+03  1.6645390166E+00  6.2153985289E+04  1.0356660478E+05  1.0345773355E+05  6.2262884668E+04
  2.5310000000E+03  1.6645853634E+00  6.2112105001E+04  1.0349967060E+05  1.0339090088E+05  6.2220902821E+04
  2.5320000000E+03  1.6646316846E+00  6.2070245916E+04  1.0343276634E+05  1.0332409802E+05  6.2178942272E+04
  2.5330000000E+03  1.6646779801E+00  6.2028408035E+04  1.0336589200E+05  1.0325732499E+05  6.2137003020E+04
  2.5340000000E+03  1.6647242499E+00  6.1986591357E+04  1.0329904758E+05  1.0319058180E+05  6.2095085067E+04
  2.5350000000E+03  1.6647704941E+00  6.1944795882E+04  1.0323223310E+05  1.0312386845E+05  6.2053188412E+04
  2.5360000000E+03  1.6648167128E+00  6.1903021612E+04  1.0316544857E+05  1.0305718495E+05  6.2011313054E+04
  2.5370000000E+03  1.6648629058E+00  6.1861268546E+04  1.0309869399E+05  1.0299053131E+05  6.1969458995E+04
  2.5380000000E+03  1.6649090733E+00  6.1819536684E+04  1.0303196937E+05  1.0292390753E+05  6.1927626234E+04
  2.5390000000E+03  1.6649552152E+00  6.1777826025E+04  1.0296527471E+05  1.0285731363E+05  6.1885814771E+04
  2.5400000000E+03  1.6650013317E+00  6.1736136571E+04  1.0289861004E+05  1.0279074960E+05  6.1844024606E+04
  2.5410000000E+03  1.6650474226E+00  6.1694468322E+04  1.0283197534E+05  1.0272421547E+05  6.1802255739E+04
  2.5420000000E+03  1.6650934881E+00  6.1652821276E+04  1.0276537063E+05  1.0265771123E+05  6.1760508170E+04
  2.5430000000E+03  1.6651395282E+00  6.1611195435E+04  1.0269879592E+05  1.0259123690E+05  6.1718781898E+04
  2.5440000000E+03  1.6651855428E+00  6.1569590797E+04  1.0263225121E+05  1.0252479247E+05  6.1677076925E+04
  2.5450000000E+03  1.6652315320E+00  6.1528007364E+04  1.0256573652E+05  1.0245837796E+05  6.1635393249E+04
  2.5460000000E+03  1.6652774959E+00  6.1486445135E+04  1.0249925184E+05  1.0239199338E+05  6.1593730870E+04
  2.5470000000E+03  1.6653234343E+00  6.1444904110E+04  1.0243279719E+05  1.0232563874E+05  6.1552089789E+04
  2.5480000000E+03  1.6653693475E+00  6.1403384289E+04  1.0236637257E+05  1.0225931403E+05  6.1510470004E+04
  2.5490000000E+03  1.6654152354E+00  6.1361885671E+04  1.0229997799E+05  1.0219301927E+05  6.1468871516E+04
  2.5500000000E+03  1.6654610979E+00  6.1320408257E+04  1.0223361346E+05  1.0212675446E+05  6.1427294325E+04
  2.5510000000E+03  1.6655069352E+00  6.1278952046E+04  1.0216727898E+05  1.0206051961E+05  6.1385738430E+04
  2.5520000000E+03  1.6655527472E+00  6.1237517038E+04  1.0210097457E+05  1.0199431474E+05  6.1344203831E+04
  2.5530000000E+03  1.6655985341E+00  6.1196103233E+04  1.0203470022E+05  1.0192813984E+05  6.1302690527E+04
  2.5540000000E+03  1.6656442957E+00  6.1154710631E+04  1.0196845595E+05  1.0186199492E+05  6.1261198519E+04
  2.5550000000E+03  1.6656900321E+00  6.1113339231E+04  1.0190224176E+05  1.0179587999E+05  6.1219727806E+04
  2.5560000000E+03  1.6657357434E+00  6.1071989034E+04  1.0183605766E+05  1.0172979505E+05  6.1178278388E+04
  2.5570000000E+03  1.6657814295E+00  6.1030660038E+04  1.0176990365E+05  1.0166374012E+05  6.1136850263E+04
  2.5580000000E+03  1.6658270905E+00  6.0989352243E+04  1.0170377974E+05  1.0159771520E+05  6.1095443433E+04
  2.5590000000E+03  1.6658727265E+00  6.0948065650E+04  1.0163768595E+05  1.0153172030E+05  6.1054057896E+04
  2.5600000000E+03  1.6659183373E+00  6.0906800258E+04  1.0157162227E+05  1.0146575542E+05  6.1012693651E+04
  2.5610000000E+03  1.6659639231E+00  6.0865556066E+04  1.0150558871E+05  1.0139982057E+05  6.0971350700E+04
  2.5620000000E+03  1.6660094839E+00  6.0824333073E+04  1.0143958528E+05  1.0133391575E+05  6.0930029040E+04
  2.5630000000E+03  1.6660550197E+00  6.0783131281E+04  1.0137361199E+05  1.0126804098E+05  6.0888728671E+04
  2.5640000000E+03  1.6661005304E+00  6.0741950687E+04  1.0130766883E+05  1.0120219626E+05  6.0847449594E+04
  2.5650000000E+03  1.6661460163E+00  6.0700791293E+04  1.0124175583E+05  1.0113638160E+05  6.0806191807E+04
  2.5660000000E+03  1.6661914771E+00  6.0659653096E+04  1.0117587298E+05  1.0107059699E+05  6.0764955310E+04
  2.5670000000E+03  1.6662369131E+00  6.0618536097E+04  1.0111002028E+05  1.0100484246E+05  6.0723740102E+04
  2.5680000000E+03  1.6662823241E+00  6.0577440295E+04  1.0104419776E+05  1.0093911800E+05  6.0682546183E+04
  2.5690000000E+03  1.6663277103E+00  6.0536365690E+04  1.0097840541E+05  1.0087342363E+05  6.0641373551E+04
  2.5700000000E+03  1.6663730715E+00  6.0495312281E+04  1.0091264324E+05  1.0080775934E+05  6.0600222207E+04
  2.5710000000E+03  1.6664184080E+00  6.0454280068E+04  1.0084691125E+05  1.0074212515E+05  6.0559092150E+04
  2.5720000000E+03  1.6664637196E+00  6.0413269049E+04  1.0078120946E+05  1.0067652105E+05  6.0517983379E+04
  2.5730000000E+03  1.6665090065E+00  6.0372279224E+04  1.0071553786E+05  1.0061094707E+05  6.0476895893E+04
  2.5740000000E+03  1.6665542685E+00  6.0331310594E+04  1.0064989647E+05  1.0054540320E+05  6.0435829692E+04
  2.5750000000E+03  1.6665995058E+00  6.0290363156E+04  1.0058428528E+05  1.0047988944E+05  6.0394784774E+04
  2.5760000000E+03  1.6666447184E+00  6.0249436910E+04  1.0051870432E+05  1.0041440581E+05  6.0353761140E+04
  2.5770000000E+03  1.6666899062E+00  6.0208531856E+04  1.0045315357E+05  1.0034895231E+05  6.0312758788E+04
  2.5780000000E+03  1.6667350694E+00  6.0167647993E+04  1.0038763305E+05  1.0028352895E+05  6.0271777717E+04
  2.5790000000E+03  1.6667802078E+00  6.0126785320E+04  1.0032214277E+05  1.0021813573E+05  6.0230817927E+04
  2.5800000000E+03  1.6668253217E+00  6.0085943836E+04  1.0025668272E+05  1.0015277266E+05  6.0189879417E+04
  2.5810000000E+03  1.6668704109E+00  6.0045123541E+04  1.0019125292E+05  1.0008743975E+05  6.0148962186E+04
  2.5820000000E+03  1.6669154754E+00  6.0004324434E+04  1.0012585337E+05  1.0002213699E+05  6.0108066233E+04
  2.5830000000E+03  1.6669605154E+00  5.9963546514E+04  1.0006048407E+05  9.9956864402E+04  6.0067191557E+04
  2.5840000000E+03  1.6670055308E+00  5.9922789780E+04  9.9995145039E+04  9.9891621984E+04  6.0026338158E+04
  2.5850000000E+03  1.6670505217E+00  5.9882054231E+04  9.9929836273E+04  9.9826409744E+04  5.9985506034E+04
  2.5860000000E+03  1.6670954880E+00  5.9841339867E+04  9.9864557779E+04  9.9761227687E+04  5.9944695185E+04
  2.5870000000E+03  1.6671404298E+00  5.9800646686E+04  9.9799309565E+04  9.9696075818E+04  5.9903905609E+04
  2.5880000000E+03  1.6671853471E+00  5.9759974688E+04  9.9734091634E+04  9.9630954144E+04  5.9863137305E+04
  2.5890000000E+03  1.6672302400E+00  5.9719323872E+04  9.9668903992E+04  9.9565862669E+04  5.9822390273E+04
  2.5900000000E+03  1.6672751083E+00  5.9678694236E+04  9.9603746645E+04  9.9500801399E+04  5.9781664511E+04
  2.5910000000E+03  1.6673199523E+00  5.9638085781E+04  9.9538619598E+04  9.9435770340E+04  5.9740960019E+04
  2.5920000000E+03  1.6673647718E+00  5.9597498504E+04  9.9473522856E+04  9.9370769496E+04  5.9700276795E+04
  2.5930000000E+03  1.6674095670E+00  5.9556932405E+04  9.9408456425E+04  9.9305798874E+04  5.9659614839E+04
  2.5940000000E+03  1.6674543378E+00  5.9516387483E+04  9.9343420310E+04  9.9240858478E+04  5.9618974149E+04
  2.5950000000E+03  1.6674990842E+00  5.9475863737E+04  9.9278414515E+04  9.9175948314E+04  5.9578354723E+04
  2.5960000000E+03  1.6675438063E+00  5.9435361166E+04  9.9213439047E+04  9.9111068387E+04  5.9537756562E+04
  2.5970000000E+03  1.6675885041E+00  5.9394879768E+04  9.9148493910E+04  9.9046218703E+04  5.9497179664E+04
  2.5980000000E+03  1.6676331776E+00  5.9354419543E+04  9.9083579109E+04  9.8981399266E+04  5.9456624027E+04
  2.5990000000E+03  1.6676778268E+00  5.9313980490E+04  9.9018694649E+04  9.8916610081E+04  5.9416089650E+04
  2.6000000000E+03  1.6677224517E+00  5.9273562607E+04  9.8953840535E+04  9.8851851153E+04  5.9375576533E+04
  2.6010000000E+03  1.6677670524E+00  5.9233165893E+04  9.8889016773E+04  9.8787122488E+04  5.9335084674E+04
  2.6020000000E+03  1.6678116289E+00  5.9192790348E+04  9.8824223367E+04  9.8722424091E+04  5.9294614071E+04
  2.6030000000E+03  1.6678561812E+00  5.9152435969E+04  9.8759460322E+04  9.8657755966E+04  5.9254164725E+04
  2.6040000000E+03  1.6679007094E+00  5.9112102756E+04  9.8694727642E+04  9.8593118119E+04  5.9213736632E+04
  2.6050000000E+03  1.6679452133E+00  5.9071790707E+04  9.8630025333E+04  9.8528510553E+04  5.9173329792E+04
  2.6060000000E+03  1.6679896932E+00  5.9031499822E+04  9.8565353400E+04  9.8463933275E+04  5.9132944204E+04
  2.6070000000E+03  1.6680341489E+00  5.8991230099E+04  9.8500711846E+04  9.8399386289E+04  5.9092579867E+04
  2.6080000000E+03  1.6680785805E+00  5.8950981537E+04  9.8436100677E+04  9.8334869599E+04  5.9052236778E+04
  2.6090000000E+03  1.6681229880E+00  5.8910754134E+04  9.8371519898E+04  9.8270383211E+04  5.9011914937E+04
  2.6100000000E+03  1.6681673715E+00  5.8870547889E+04  9.8306969512E+04  9.8205927128E+04  5.8971614342E+04
  2.6110000000E+03  1.6682117309E+00  5.8830362801E+04  9.8242449525E+04  9.8141501356E+04  5.8931334992E+04
  2.6120000000E+03  1.6682560663E+00  5.8790198869E+04  9.8177959941E+04  9.8077105899E+04  5.8891076885E+04
  2.6130000000E+03  1.6683003776E+00  5.8750056091E+04  9.8113500764E+04  9.8012740763E+04  5.8850840020E+04
  2.6140000000E+03  1.6683446650E+00  5.8709934466E+04  9.8049071999E+04  9.7948405950E+04  5.8810624396E+04
  2.6150000000E+03  1.6683889285E+00  5.8669833992E+04  9.7984673651E+04  9.7884101466E+04  5.8770430011E+04
  2.6160000000E+03  1.6684331679E+00  5.8629754668E+04  9.7920305723E+04  9.7819827315E+04  5.8730256864E+04
  2.6170000000E+03  1.6684773835E+00  5.8589696493E+04  9.7855968220E+04  9.7755583502E+04  5.8690104952E+04
  2.6180000000E+03  1.6685215751E+00  5.8549659465E+04  9.7791661147E+04  9.7691370031E+04  5.8649974275E+04
  2.6190000000E+03  1.6685657428E+00  5.8509643583E+04  9.7727384507E+04  9.7627186906E+04  5.8609864832E+04
  2.6200000000E+03  1.6686098867E+00  5.8469648844E+04  9.7663138304E+04  9.7563034132E+04  5.8569776619E+04
  2.6210000000E+03  1.6686540067E+00  5.8429675249E+04  9.7598922544E+04  9.7498911713E+04  5.8529709637E+04
  2.6220000000E+03  1.6686981028E+00  5.8389722795E+04  9.7534737230E+04  9.7434819653E+04  5.8489663883E+04
  2.6230000000E+03  1.6687421752E+00  5.8349791481E+04  9.7470582366E+04  9.7370757956E+04  5.8449639356E+04
  2.6240000000E+03  1.6687862237E+00  5.8309881305E+04  9.7406457956E+04  9.7306726626E+04  5.8409636053E+04
  2.6250000000E+03  1.6688302484E+00  5.8269992265E+04  9.7342364004E+04  9.7242725668E+04  5.8369653975E+04
  2.6260000000E+03  1.6688742494E+00  5.8230124361E+04  9.7278300515E+04  9.7178755085E+04  5.8329693118E+04
  2.6270000000E+03  1.6689182266E+00  5.8190277590E+04  9.7214267492E+04  9.7114814882E+04  5.8289753481E+04
  2.6280000000E+03  1.6689621801E+00  5.8150451951E+04  9.7150264938E+04  9.7050905063E+04  5.8249835063E+04
  2.6290000000E+03  1.6690061099E+00  5.8110647442E+04  9.7086292859E+04  9.6987025631E+04  5.8209937861E+04
  2.6300000000E+03  1.6690500160E+00  5.8070864062E+04  9.7022351258E+04  9.6923176591E+04  5.8170061875E+04
  2.6310000000E+03  1.6690938984E+00  5.8031101808E+04  9.6958440138E+04  9.6859357946E+04  5.8130207102E+04
  2.6320000000E+03  1.6691377571E+00  5.7991360680E+04  9.6894559504E+04  9.6795569700E+04  5.8090373540E+04
  2.6330000000E+03  1.6691815923E+00  5.7951640676E+04  9.6830709359E+04  9.6731811857E+04  5.8050561188E+04
  2.6340000000E+03  1.6692254037E+00  5.7911941793E+04  9.6766889707E+04  9.6668084421E+04  5.8010770045E+04
  2.6350000000E+03  1.6692691916E+00  5.7872264031E+04  9.6703100551E+04  9.6604387395E+04  5.7971000107E+04
  2.6360000000E+03  1.6693129559E+00  5.7832607387E+04  9.6639341895E+04  9.6540720784E+04  5.7931251374E+04
  2.6370000000E+03  1.6693566966E+00  5.7792971860E+04  9.6575613743E+04  9.6477084590E+04  5.7891523844E+04
  2.6380000000E+03  1.6694004138E+00  5.7753357447E+04  9.6511916098E+04  9.6413478818E+04  5.7851817514E+04
  2.6390000000E+03  1.6694441074E+00  5.7713764148E+04  9.6448248964E+04  9.6349903472E+04  5.7812132383E+04
  2.6400000000E+03  1.6694877775E+00  5.7674191960E+04  9.6384612344E+04  9.6286358553E+04  5.7772468449E+04
  2.6410000000E+03  1.6695314241E+00  5.7634640882E+04  9.6321006242E+04  9.6222844067E+04  5.7732825711E+04
  2.6420000000E+03  1.6695750472E+00  5.7595110911E+04  9.6257430661E+04  9.6159360017E+04  5.7693204165E+04
  2.6430000000E+03  1.6696186468E+00  5.7555602046E+04  9.6193885604E+04  9.6095906405E+04  5.7653603811E+04
  2.6440000000E+03  1.6696622230E+00  5.7516114285E+04  9.6130371076E+04  9.6032483236E+04  5.7614024646E+04
  2.6450000000E+03  1.6697057758E+00  5.7476647627E+04  9.6066887078E+04  9.5969090513E+04  5.7574466669E+04
  2.6460000000E+03  1.6697493051E+00  5.7437202068E+04  9.6003433615E+04  9.5905728240E+04  5.7534929877E+04
  2.6470000000E+03  1.6697928110E+00  5.7397777608E+04  9.5940010689E+04  9.5842396418E+04  5.7495414268E+04
  2.6480000000E+03  1.6698362936E+00  5.7358374244E+04  9.5876618304E+04  9.5779095053E+04  5.7455919841E+04
  2.6490000000E+03  1.6698797528E+00  5.7318991974E+04  9.5813256463E+04  9.5715824147E+04  5.7416446593E+04
  2.6500000000E+03  1.6699231886E+00  5.7279630797E+04  9.5749925169E+04  9.5652583703E+04  5.7376994523E+04
  2.6510000000E+03  1.6699666011E+00  5.7240290710E+04  9.5686624425E+04  9.5589373724E+04  5.7337563628E+04
  2.6520000000E+03  1.6700099903E+00  5.7200971712E+04  9.5623354235E+04  9.5526194214E+04  5.7298153906E+04
  2.6530000000E+03  1.6700533562E+00  5.7161673801E+04  9.5560114601E+04  9.5463045175E+04  5.7258765355E+04
  2.6540000000E+03  1.6700966988E+00  5.7122396974E+04  9.5496905525E+04  9.5399926611E+04  5.7219397974E+04
  2.6550000000E+03  1.6701400181E+00  5.7083141229E+04  9.5433727013E+04  9.5336838525E+04  5.7180051759E+04
  2.6560000000E+03  1.6701833142E+00  5.7043906565E+04  9.5370579065E+04  9.5273780920E+04  5.7140726710E+04
  2.6570000000E+03  1.6702265870E+00  5.7004692979E+04  9.5307461685E+04  9.5210753798E+04  5.7101422823E+04
  2.6580000000E+03  1.6702698366E+00  5.6965500469E+04  9.5244374876E+04  9.5147757163E+04  5.7062140097E+04
  2.6590000000E+03  1.6703130631E+00  5.6926329034E+04  9.5181318641E+04  9.5084791017E+04  5.7022878529E+04
  2.6600000000E+03  1.6703562663E+00  5.6887178671E+04  9.5118292982E+04  9.5021855364E+04  5.6983638117E+04
  2.6610000000E+03  1.6703994464E+00  5.6848049377E+04  9.5055297902E+04  9.4958950206E+04  5.6944418860E+04
  2.6620000000E+03  1.6704426033E+00  5.6808941152E+04  9.4992333404E+04  9.4896075546E+04  5.6905220754E+04
  2.6630000000E+03  1.6704857370E+00  5.6769853992E+04  9.4929399491E+04  9.4833231386E+04  5.6866043798E+04
  2.6640000000E+03  1.6705288477E+00  5.6730787895E+04  9.4866496165E+04  9.4770417730E+04  5.6826887989E+04
  2.6650000000E+03  1.6705719352E+00  5.6691742860E+04  9.4803623429E+04  9.4707634581E+04  5.6787753326E+04
  2.6660000000E+03  1.6706149997E+00  5.6652718884E+04  9.4740781285E+04  9.4644881940E+04  5.6748639805E+04
  2.6670000000E+03  1.6706580410E+00  5.6613715965E+04  9.4677969736E+04  9.4582159810E+04  5.6709547425E+04
  2.6680000000E+03  1.6707010593E+00  5.6574734101E+04  9.4615188785E+04  9.4519468194E+04  5.6670476183E+04
  2.6690000000E+03  1.6707440546E+00  5.6535773289E+04  9.4552438433E+04  9.4456807095E+04  5.6631426077E+04
  2.6700000000E+03  1.6707870268E+00  5.6496833528E+04  9.4489718684E+04  9.4394176515E+04  5.6592397105E+04
  2.6710000000E+03  1.6708299760E+00  5.6457914814E+04  9.4427029540E+04  9.4331576456E+04  5.6553389264E+04
  2.6720000000E+03  1.6708729023E+00  5.6419017146E+04  9.4364371003E+04  9.4269006921E+04  5.6514402552E+04
  2.6730000000E+03  1.6709158055E+00  5.6380140522E+04  9.4301743076E+04  9.4206467913E+04  5.6475436966E+04
  2.6740000000E+03  1.6709586858E+00  5.6341284938E+04  9.4239145760E+04  9.4143959434E+04  5.6436492505E+04
  2.6750000000E+03  1.6710015431E+00  5.6302450393E+04  9.4176579058E+04  9.4081481486E+04  5.6397569166E+04
  2.6760000000E+03  1.6710443774E+00  5.6263636885E+04  9.4114042973E+04  9.4019034071E+04  5.6358666946E+04
  2.6770000000E+03  1.6710871889E+00  5.6224844411E+04  9.4051537507E+04  9.3956617192E+04  5.6319785843E+04
  2.6780000000E+03  1.6711299774E+00  5.6186072968E+04  9.3989062661E+04  9.3894230851E+04  5.6280925854E+04
  2.6790000000E+03  1.6711727431E+00  5.6147322555E+04  9.3926618438E+04  9.3831875050E+04  5.6242086978E+04
  2.6800000000E+03  1.6712154858E+00  5.6108593169E+04  9.3864204840E+04  9.3769549792E+04  5.6203269211E+04
  2.6810000000E+03  1.6712582057E+00  5.6069884807E+04  9.3801821869E+04  9.3707255078E+04  5.6164472552E+04
  2.6820000000E+03  1.6713009028E+00  5.6031197468E+04  9.3739469528E+04  9.3644990911E+04  5.6125696997E+04
  2.6830000000E+03  1.6713435770E+00  5.5992531148E+04  9.3677147818E+04  9.3582757293E+04  5.6086942544E+04
  2.6840000000E+03  1.6713862284E+00  5.5953885845E+04  9.3614856741E+04  9.3520554226E+04  5.6048209191E+04
  2.6850000000E+03  1.6714288570E+00  5.5915261558E+04  9.3552596299E+04  9.3458381711E+04  5.6009496935E+04
  2.6860000000E+03  1.6714714627E+00  5.5876658282E+04  9.3490366494E+04  9.3396239752E+04  5.5970805774E+04
  2.6870000000E+03  1.6715140458E+00  5.5838076017E+04  9.3428167328E+04  9.3334128349E+04  5.5932135704E+04
  2.6880000000E+03  1.6715566060E+00  5.5799514758E+04  9.3365998803E+04  9.3272047506E+04  5.5893486725E+04
