Filename: lbcmaAtra.001
Emin,Emax,Jo,IJ: 0.5000     1.0000E+0410000    1
L,Iono,Io,B1,BO:  6.80       34   80 0.407     9.859E-04
Idate,UT,time,delt: 86079      0.0  0.00     1.000E+05
Knum1-4,Ko:   5  20  90  20 135
Ne(Iono,Itop,Iono+Ip): 6.863E+04  12.5     6.863E+04
F107,F107A,MLAT,MLONG:  150.      150.      66.0      0.00    
Iono1: STL,GLAT,GLONG,SZA:  0.00      66.0      0.00      114.    
Iono2: STL,GLAT,GLONG,SZA:  0.00      66.0      0.00      114.    
AP vector:  17.0      3.00      3.00      5.00      5.00      4.50      8.00    
Photoelectrons allowed in Iono1,Iono2: No  No 
Primary electron beam(E,Mu): No primary beam     , No Mu function
 Plasmaspheric transparencies and I-P bnd fluxes
  KE(eV)      Trans       P1 +       P1 -       P2 +       P2 -
  5.0900000000E+02  6.2339435529E-01  5.0232479324E+04  3.1375476473E+04  3.1314644063E+04  5.0383839790E+04
  5.1000000000E+02  6.2393507506E-01  5.0382910100E+04  3.1496680170E+04  3.1435664795E+04  5.0534608283E+04
  5.1100000000E+02  6.2432964677E-01  5.0534590528E+04  3.1611436552E+04  3.1550243054E+04  5.0686625683E+04
  5.1200000000E+02  6.2579840000E-01  5.0693662897E+04  3.1785591736E+04  3.1724013131E+04  5.0846024409E+04
  5.1300000000E+02  6.2638326988E-01  5.0848710846E+04  3.1912557211E+04  3.1850781769E+04  5.1001414148E+04
  5.1400000000E+02  6.2725470230E-01  5.1006935197E+04  3.2056396673E+04  3.1994339952E+04  5.1159975522E+04
  5.1500000000E+02  6.2806135480E-01  5.1166580922E+04  3.2198062722E+04  3.2135752135E+04  5.1319961943E+04
  5.1600000000E+02  6.2900638398E-01  5.1328378461E+04  3.2348466334E+04  3.2285877731E+04  5.1482101277E+04
  5.1700000000E+02  6.2986256862E-01  5.1491838136E+04  3.2495634672E+04  3.2432781432E+04  5.1645903896E+04
  5.1800000000E+02  6.3163833526E-01  5.1662022826E+04  3.2695008915E+04  3.2631714094E+04  5.1816423502E+04
  5.1900000000E+02  6.3374476771E-01  5.1833770937E+04  3.2913173265E+04  3.2849381122E+04  5.1988509986E+04
  5.2000000000E+02  6.3446308195E-01  5.1996731118E+04  3.3053996882E+04  3.2990006276E+04  5.2151834877E+04
  5.2100000000E+02  6.3467984956E-01  5.2157748030E+04  3.3167620528E+04  3.3103471673E+04  5.2313218862E+04
  5.2200000000E+02  6.3500057342E-01  5.2321051787E+04  3.3288223691E+04  3.3223897887E+04  5.2476890432E+04
  5.2300000000E+02  6.3527869307E-01  5.2485715975E+04  3.3407549803E+04  3.3343057049E+04  5.2641925136E+04
  5.2400000000E+02  6.3558191726E-01  5.2652258647E+04  3.3529490690E+04  3.3464823499E+04  5.2808839431E+04
  5.2500000000E+02  6.3590663916E-01  5.2820683761E+04  3.3653870576E+04  3.3589023489E+04  5.2977637509E+04
  5.2600000000E+02  6.3624532969E-01  5.2991001125E+04  3.3780308930E+04  3.3715276981E+04  5.3148329108E+04
  5.2700000000E+02  6.3663585292E-01  5.3163480699E+04  3.3911007834E+04  3.3845777879E+04  5.3321183854E+04
  5.2800000000E+02  6.3704800704E-01  5.3337902090E+04  3.4044236349E+04  3.3978804226E+04  5.3495982136E+04
  5.2900000000E+02  6.3748558903E-01  5.3514219999E+04  3.4180183475E+04  3.4114544058E+04  5.3672678537E+04
  5.3000000000E+02  6.3792990503E-01  5.3692327953E+04  3.4317790575E+04  3.4251941672E+04  5.3851166899E+04
  5.3100000000E+02  6.3838714274E-01  5.3872350047E+04  3.4457476942E+04  3.4391415619E+04  5.4031571457E+04
  5.3200000000E+02  6.3884887417E-01  5.4054222320E+04  3.4598754328E+04  3.4532479073E+04  5.4213828243E+04
  5.3300000000E+02  6.3931617139E-01  5.4237900874E+04  3.4741658044E+04  3.4675167131E+04  5.4397893059E+04
  5.3400000000E+02  6.3978936314E-01  5.4423397076E+04  3.4886218876E+04  3.4819510556E+04  5.4583777254E+04
  5.3500000000E+02  6.4026793962E-01  5.4610769394E+04  3.5032452315E+04  3.4965524801E+04  5.4771539467E+04
  5.3600000000E+02  6.4075327467E-01  5.4800040273E+04  3.5180454084E+04  3.5113305257E+04  5.4961202240E+04
  5.3700000000E+02  6.4124313893E-01  5.4991111299E+04  3.5330044605E+04  3.5262672822E+04  5.5152667324E+04
  5.3800000000E+02  6.4173857497E-01  5.5184128138E+04  3.5481380490E+04  3.5413783752E+04  5.5346080383E+04
  5.3900000000E+02  6.4224043584E-01  5.5379134272E+04  3.5634543114E+04  3.5566719332E+04  5.5541485034E+04
  5.4000000000E+02  6.4274697499E-01  5.5576354457E+04  3.5789586290E+04  3.5721533708E+04  5.5739105755E+04
  5.4100000000E+02  6.4322996641E-01  5.5776528692E+04  3.5945413361E+04  3.5877134677E+04  5.5939682190E+04
  5.4200000000E+02  6.4374713345E-01  5.5978821633E+04  3.6104717915E+04  3.6036205960E+04  5.6142378979E+04
  5.4300000000E+02  6.4427444923E-01  5.6182739753E+04  3.6265851176E+04  3.6197103710E+04  5.6346702736E+04
  5.4400000000E+02  6.4480991819E-01  5.6388956715E+04  3.6429144227E+04  3.6360158567E+04  5.6553327936E+04
  5.4500000000E+02  6.4535158005E-01  5.6598059440E+04  3.6594873891E+04  3.6525647087E+04  5.6762841829E+04
  5.4600000000E+02  6.4590523576E-01  5.6809685564E+04  3.6763144543E+04  3.6693673348E+04  5.6974880780E+04
  5.4700000000E+02  6.4646578540E-01  5.7023453300E+04  3.6933428570E+04  3.6863711524E+04  5.7189061942E+04
  5.4800000000E+02  6.4703761271E-01  5.7239772529E+04  3.7106251510E+04  3.7036285769E+04  5.7405795891E+04
  5.4900000000E+02  6.4762069919E-01  5.7459052493E+04  3.7281889685E+04  3.7211671750E+04  5.7625492744E+04
  5.5000000000E+02  6.4821587081E-01  5.7681415205E+04  3.7460482504E+04  3.7390008787E+04  5.7848274533E+04
  5.5100000000E+02  6.4882429970E-01  5.7907206348E+04  3.7642335902E+04  3.7571602606E+04  5.8074486373E+04
  5.5200000000E+02  6.4944396766E-01  5.8137455722E+04  3.7828017174E+04  3.7757019914E+04  5.8305157809E+04
  5.5300000000E+02  6.5009118005E-01  5.8371670908E+04  3.8018175999E+04  3.7946908422E+04  5.8539796536E+04
  5.5400000000E+02  6.5100469598E-01  5.8612140931E+04  3.8228372614E+04  3.8156778987E+04  5.8780684413E+04
  5.5500000000E+02  6.5471477215E-01  5.8871747351E+04  3.8616747578E+04  3.8544202653E+04  5.9040675363E+04
  5.5600000000E+02  6.5578198508E-01  5.9112715642E+04  3.8837896007E+04  3.8765054007E+04  5.9282079199E+04
  5.5700000000E+02  6.5625370445E-01  5.9351458098E+04  3.9022694688E+04  3.8949614241E+04  5.9521258237E+04
  5.5800000000E+02  6.5691427110E-01  5.9595635016E+04  3.9222581945E+04  3.9149223138E+04  5.9765876440E+04
  5.5900000000E+02  6.5751022432E-01  5.9843448743E+04  3.9421302623E+04  3.9347679407E+04  6.0014139904E+04
  5.6000000000E+02  6.5812873373E-01  6.0092292817E+04  3.9622352190E+04  3.9548464579E+04  6.0263427144E+04
  5.6100000000E+02  6.5881791528E-01  6.0342593779E+04  3.9828943679E+04  3.9754781836E+04  6.0514160583E+04
  5.6200000000E+02  6.5949026476E-01  6.0596446850E+04  4.0037198796E+04  3.9962766777E+04  6.0768446102E+04
  5.6300000000E+02  6.6021906108E-01  6.0854859924E+04  4.0252254533E+04  4.0177538481E+04  6.1027292994E+04
  5.6400000000E+02  6.6101815569E-01  6.1118234079E+04  4.0475277122E+04  4.0400262370E+04  6.1291101129E+04
  5.6500000000E+02  6.6203846666E-01  6.1389314140E+04  4.0717450699E+04  4.0642087403E+04  6.1562610811E+04
  5.6600000000E+02  6.6546505399E-01  6.1680946606E+04  4.1122789527E+04  4.1046514464E+04  6.1854647641E+04
  5.6700000000E+02  6.6666536665E-01  6.1959477698E+04  4.1382847633E+04  4.1306237917E+04  6.2133636003E+04
  5.6800000000E+02  6.6732828781E-01  6.2236385357E+04  4.1608993069E+04  4.1532100480E+04  6.2410999163E+04
  5.6900000000E+02  6.6814395886E-01  6.2516853818E+04  4.1847461187E+04  4.1770258206E+04  6.2691915272E+04
  5.7000000000E+02  6.6893952193E-01  6.2798523766E+04  4.2085917758E+04  4.2008414466E+04  6.2974025738E+04
  5.7100000000E+02  6.6970568378E-01  6.3085265613E+04  4.2326361224E+04  4.2248560944E+04  6.3261211993E+04
  5.7200000000E+02  6.7034872501E-01  6.3396660650E+04  4.2575994368E+04  4.2497870636E+04  6.3573127622E+04
  5.7300000000E+02  6.7096896427E-01  6.3720938926E+04  4.2833239805E+04  4.2754772393E+04  6.3897955093E+04
  5.7400000000E+02  6.7175995892E-01  6.4041321588E+04  4.3099229611E+04  4.3020395559E+04  6.4218843176E+04
  5.7500000000E+02  6.7385579666E-01  6.4365419979E+04  4.3452544714E+04  4.3373011357E+04  6.4543394492E+04
  5.7600000000E+02  6.7542637629E-01  6.4691057509E+04  4.3774098344E+04  4.3694046552E+04  6.4869509603E+04
  5.7700000000E+02  6.7638718836E-01  6.5015716583E+04  4.4056206415E+04  4.3975797739E+04  6.5194671804E+04
  5.7800000000E+02  6.7679728989E-01  6.5335298589E+04  4.4299463147E+04  4.4218753019E+04  6.5514752196E+04
  5.7900000000E+02  6.7734722399E-01  6.5654377148E+04  4.4551849656E+04  4.4470810104E+04  6.5834317371E+04
  5.8000000000E+02  6.7781954880E-01  6.5973465438E+04  4.4799458355E+04  4.4718104576E+04  6.6153890744E+04
  5.8100000000E+02  6.7828553867E-01  6.6288362189E+04  4.5044101101E+04  4.4962437455E+04  6.6469260371E+04
  5.8200000000E+02  6.7902035059E-01  6.6566984212E+04  4.5282307333E+04  4.5200336957E+04  6.6748272083E+04
  5.8300000000E+02  6.8106522106E-01  6.6825853454E+04  4.5595334629E+04  4.5512764655E+04  6.7007449750E+04
  5.8400000000E+02  6.8304277744E-01  6.7048105501E+04  4.5879721605E+04  4.5796724203E+04  6.7229944792E+04
  5.8500000000E+02  6.8483892174E-01  6.7294081933E+04  4.6168958091E+04  4.6085606510E+04  6.7476212779E+04
  5.8600000000E+02  6.8505073694E-01  6.7812998497E+04  4.6539292728E+04  4.6455344595E+04  6.7996161721E+04
  5.8700000000E+02  6.8588958407E-01  6.8230759298E+04  4.6883218169E+04  4.6798767116E+04  6.8414639738E+04
  5.8800000000E+02  6.8753979926E-01  6.8505039589E+04  4.7184730287E+04  4.7099941167E+04  6.8689180757E+04
  5.8900000000E+02  6.8986068017E-01  6.8740905728E+04  4.7506785106E+04  4.7421647981E+04  6.8925167924E+04
  5.9000000000E+02  6.9332471959E-01  6.9052156542E+04  4.7961398666E+04  4.7875567071E+04  6.9236601799E+04
  5.9100000000E+02  6.9689114940E-01  6.9391337080E+04  4.8444648569E+04  4.8358208656E+04  6.9575985642E+04
  5.9200000000E+02  7.0084559151E-01  6.9727156522E+04  4.8954940007E+04  4.8867970256E+04  6.9911950285E+04
  5.9300000000E+02  7.0500765264E-01  7.0112884102E+04  4.9517663866E+04  4.9430119841E+04  7.0297826470E+04
  5.9400000000E+02  7.1002536007E-01  7.0575991067E+04  5.0199004462E+04  5.0110743470E+04  7.0761113986E+04
  5.9500000000E+02  7.1594187710E-01  7.1132604710E+04  5.1015942508E+04  5.0926810539E+04  7.1317948744E+04
  5.9600000000E+02  7.2407619578E-01  7.1810639353E+04  5.2086889757E+04  5.1996374559E+04  7.1996242330E+04
  5.9700000000E+02  7.3243131329E-01  7.2613191108E+04  5.3275941287E+04  5.3184174926E+04  7.2799142702E+04
  5.9800000000E+02  7.4206735954E-01  7.3647684281E+04  5.4744869843E+04  5.4651542611E+04  7.3834149248E+04
  5.9900000000E+02  7.6364910290E-01  7.5446833759E+04  5.7710673779E+04  5.7614906917E+04  7.5634547638E+04
  6.0000000000E+02  1.3507204437E+00  8.2383090291E+04  1.1137756654E+05  1.1127652427E+05  8.2579005786E+04
  6.0100000000E+02  1.3518667712E+00  8.2401161703E+04  1.1149659986E+05  1.1139539242E+05  8.2597050772E+04
  6.0200000000E+02  1.3528379275E+00  8.2416510668E+04  1.1159743055E+05  1.1149618148E+05  8.2612382319E+04
  6.0300000000E+02  1.3532524173E+00  8.2428709012E+04  1.1164808945E+05  1.1154684972E+05  8.2624557806E+04
  6.0400000000E+02  1.3548300466E+00  8.2451662035E+04  1.1180958335E+05  1.1170798912E+05  8.2647468442E+04
  6.0500000000E+02  1.3557614979E+00  8.2468217190E+04  1.1190888057E+05  1.1180723367E+05  8.2664000982E+04
  6.0600000000E+02  1.3569134869E+00  8.2487752861E+04  1.1203064835E+05  1.1192874436E+05  8.2683497035E+04
  6.0700000000E+02  1.3582575516E+00  8.2509906837E+04  1.1217183228E+05  1.1206970405E+05  8.2705615654E+04
  6.0800000000E+02  1.3606014064E+00  8.2539840224E+04  1.1240641861E+05  1.1230382269E+05  8.2735504059E+04
  6.0900000000E+02  1.3634115375E+00  8.2570046698E+04  1.1268019221E+05  1.1257695432E+05  8.2765661798E+04
  6.1000000000E+02  1.3652356755E+00  8.2586487961E+04  1.1285346893E+05  1.1275001968E+05  8.2782088317E+04
  6.1100000000E+02  1.3660552930E+00  8.2591175370E+04  1.1292755496E+05  1.1282411227E+05  8.2786771146E+04
  6.1200000000E+02  1.3663306704E+00  8.2590962429E+04  1.1294994871E+05  1.1284656506E+05  8.2786551474E+04
  6.1300000000E+02  1.3668212566E+00  8.2592603044E+04  1.1299270343E+05  1.1288932548E+05  8.2788182696E+04
  6.1400000000E+02  1.3671713784E+00  8.2593052024E+04  1.1302218998E+05  1.1291885678E+05  8.2788623742E+04
  6.1500000000E+02  1.3675620498E+00  8.2593957143E+04  1.1305566316E+05  1.1295236133E+05  8.2789519492E+04
  6.1600000000E+02  1.3679536516E+00  8.2595055893E+04  1.1308948163E+05  1.1298620831E+05  8.2790607905E+04
  6.1700000000E+02  1.3684225403E+00  8.2596917507E+04  1.1313075021E+05  1.1302748367E+05  8.2792457506E+04
  6.1800000000E+02  1.3689459693E+00  8.2599222100E+04  1.1317714580E+05  1.1307387216E+05  8.2794749056E+04
  6.1900000000E+02  1.3694863239E+00  8.2601612494E+04  1.1322506549E+05  1.1312177864E+05  8.2797125762E+04
  6.2000000000E+02  1.3700710310E+00  8.2604209625E+04  1.1327694418E+05  1.1317363465E+05  8.2799708669E+04
  6.2100000000E+02  1.3706604600E+00  8.2606652964E+04  1.1332900581E+05  1.1322567295E+05  8.2802137671E+04
  6.2200000000E+02  1.3712627651E+00  8.2609001757E+04  1.1338200649E+05  1.1327864817E+05  8.2804471973E+04
  6.2300000000E+02  1.3718694122E+00  8.2611178552E+04  1.1343513316E+05  1.1333174896E+05  8.2806634186E+04
  6.2400000000E+02  1.3724819986E+00  8.2613174402E+04  1.1348850568E+05  1.1338509471E+05  8.2808615349E+04
  6.2500000000E+02  1.3730993816E+00  8.2614967078E+04  1.1354199852E+05  1.1343856020E+05  8.2810393271E+04
  6.2600000000E+02  1.3737166006E+00  8.2616514258E+04  1.1359514231E+05  1.1349167712E+05  8.2811925676E+04
  6.2700000000E+02  1.3743362659E+00  8.2617827284E+04  1.1364816866E+05  1.1354467625E+05  8.2813223873E+04
  6.2800000000E+02  1.3749549964E+00  8.2618848329E+04  1.1370071726E+05  1.1359719831E+05  8.2814230120E+04
  6.2900000000E+02  1.3755417413E+00  8.2619367529E+04  1.1374992608E+05  1.1364638868E+05  8.2814734795E+04
  6.3000000000E+02  1.3761620853E+00  8.2620001375E+04  1.1380207738E+05  1.1369851338E+05  8.2815353608E+04
  6.3100000000E+02  1.3767827911E+00  8.2620389453E+04  1.1385392090E+05  1.1375033039E+05  8.2815726627E+04
  6.3200000000E+02  1.3774041801E+00  8.2620525046E+04  1.1390547351E+05  1.1380185656E+05  8.2815847133E+04
  6.3300000000E+02  1.3780277680E+00  8.2620404278E+04  1.1395685500E+05  1.1385321130E+05  8.2815711228E+04
  6.3400000000E+02  1.3786492758E+00  8.2619987492E+04  1.1400765543E+05  1.1390398592E+05  8.2815279380E+04
  6.3500000000E+02  1.3792518494E+00  8.2619169990E+04  1.1405633010E+05  1.1395264300E+05  8.2814447279E+04
  6.3600000000E+02  1.3798753322E+00  8.2618303645E+04  1.1410667238E+05  1.1400295919E+05  8.2813565740E+04
  6.3700000000E+02  1.3804995828E+00  8.2617161695E+04  1.1415669646E+05  1.1405295725E+05  8.2812408580E+04
  6.3800000000E+02  1.3811248091E+00  8.2615734696E+04  1.1420640595E+05  1.1410264081E+05  8.2810966338E+04
  6.3900000000E+02  1.3817506683E+00  8.2614038721E+04  1.1425579423E+05  1.1415200321E+05  8.2809255133E+04
  6.4000000000E+02  1.3823772550E+00  8.2612073893E+04  1.1430486878E+05  1.1420105194E+05  8.2807275106E+04
  6.4100000000E+02  1.3830048612E+00  8.2609829162E+04  1.1435363794E+05  1.1424979531E+05  8.2805015194E+04
  6.4200000000E+02  1.3836352194E+00  8.2607300102E+04  1.1440223860E+05  1.1429836980E+05  8.2802470944E+04
  6.4300000000E+02  1.3842665926E+00  8.2604474118E+04  1.1445050878E+05  1.1434661392E+05  8.2799629803E+04
  6.4400000000E+02  1.3848983067E+00  8.2601377422E+04  1.1449842852E+05  1.1439450772E+05  8.2796518017E+04
  6.4500000000E+02  1.3855298346E+00  8.2598004495E+04  1.1454594596E+05  1.1444199950E+05  8.2793130098E+04
  6.4600000000E+02  1.3861625542E+00  8.2594280686E+04  1.1459307104E+05  1.1448909908E+05  8.2789391267E+04
  6.4700000000E+02  1.3867974142E+00  8.2590184112E+04  1.1463985113E+05  1.1453585377E+05  8.2785279544E+04
  6.4800000000E+02  1.3874332454E+00  8.2585789019E+04  1.1468629201E+05  1.1458226928E+05  8.2780869394E+04
  6.4900000000E+02  1.3880701630E+00  8.2581146490E+04  1.1473247372E+05  1.1462842547E+05  8.2776212064E+04
  6.5000000000E+02  1.3887078044E+00  8.2576187682E+04  1.1477826998E+05  1.1467419629E+05  8.2771238624E+04
  6.5100000000E+02  1.3893458455E+00  8.2570850776E+04  1.1482356749E+05  1.1471946848E+05  8.2765887123E+04
  6.5200000000E+02  1.3899618572E+00  8.2565048409E+04  1.1486639112E+05  1.1476226803E+05  8.2760070100E+04
  6.5300000000E+02  1.3906027395E+00  8.2559233481E+04  1.1491124476E+05  1.1480709625E+05  8.2754240849E+04
  6.5400000000E+02  1.3912444968E+00  8.2553161954E+04  1.1495580625E+05  1.1485163226E+05  8.2748155220E+04
  6.5500000000E+02  1.3918874669E+00  8.2546776139E+04  1.1500002263E+05  1.1489582314E+05  8.2741755492E+04
  6.5600000000E+02  1.3925325123E+00  8.2540015488E+04  1.1504388011E+05  1.1493965514E+05  8.2734981026E+04
  6.5700000000E+02  1.3931788342E+00  8.2532965033E+04  1.1508743050E+05  1.1498318000E+05  8.2727916933E+04
  6.5800000000E+02  1.3938254561E+00  8.2525774692E+04  1.1513080184E+05  1.1502652555E+05  8.2720713308E+04
  6.5900000000E+02  1.3944720435E+00  8.2518292492E+04  1.1517375401E+05  1.1506945196E+05  8.2713218275E+04
  6.6000000000E+02  1.3951289051E+00  8.2509696044E+04  1.1521598943E+05  1.1511166190E+05  8.2704608546E+04
  6.6100000000E+02  1.3957983464E+00  8.2500364656E+04  1.1525822651E+05  1.1515387257E+05  8.2695263075E+04
  6.6200000000E+02  1.3964569913E+00  8.2491312017E+04  1.1529994912E+05  1.1519556939E+05  8.2686197927E+04
  6.6300000000E+02  1.3971107348E+00  8.2482536295E+04  1.1534164309E+05  1.1523723689E+05  8.2677411174E+04
  6.6400000000E+02  1.3977690103E+00  8.2473166567E+04  1.1538286930E+05  1.1527843641E+05  8.2668031005E+04
  6.6500000000E+02  1.3984336330E+00  8.2463089746E+04  1.1542361775E+05  1.1531915818E+05  8.2657943862E+04
  6.6600000000E+02  1.3991008654E+00  8.2452825109E+04  1.1546430567E+05  1.1535981897E+05  8.2647668974E+04
  6.6700000000E+02  1.3997659181E+00  8.2442437418E+04  1.1550462770E+05  1.1540011410E+05  8.2637271735E+04
  6.6800000000E+02  1.4004329754E+00  8.2431638579E+04  1.1554452550E+05  1.1543998488E+05  8.2626463987E+04
  6.6900000000E+02  1.4010749146E+00  8.2419588624E+04  1.1558057798E+05  1.1547601809E+05  8.2614406356E+04
  6.7000000000E+02  1.4017810999E+00  8.2404852964E+04  1.1561815306E+05  1.1551356543E+05  8.2599664095E+04
  6.7100000000E+02  1.4024754743E+00  8.2388990270E+04  1.1565314450E+05  1.1554853821E+05  8.2583794808E+04
  6.7200000000E+02  1.4031865115E+00  8.2373277517E+04  1.1568970603E+05  1.1558507192E+05  8.2568076527E+04
  6.7300000000E+02  1.4038111472E+00  8.2355019143E+04  1.1571553921E+05  1.1561089390E+05  8.2549815749E+04
  6.7400000000E+02  1.4027668567E+00  8.2321408584E+04  1.1558209019E+05  1.1547774356E+05  8.2516211894E+04
  6.7500000000E+02  1.4017074054E+00  8.2294202515E+04  1.1545665812E+05  1.1535239309E+05  8.2488988275E+04
  6.7600000000E+02  1.4023798360E+00  8.2284379656E+04  1.1549825225E+05  1.1539395485E+05  8.2479157421E+04
  6.7700000000E+02  1.4034187764E+00  8.2276714740E+04  1.1557310198E+05  1.1546868633E+05  8.2471482708E+04
  6.7800000000E+02  1.4041104889E+00  8.2263406146E+04  1.1561135869E+05  1.1550691142E+05  8.2458170715E+04
  6.7900000000E+02  1.4049948163E+00  8.2249732884E+04  1.1566497333E+05  1.1556044834E+05  8.2444493024E+04
  6.8000000000E+02  1.4058282501E+00  8.2234582038E+04  1.1571228615E+05  1.1560769856E+05  8.2429339117E+04
  6.8100000000E+02  1.4067793331E+00  8.2219770299E+04  1.1576975480E+05  1.1566507363E+05  8.2414526461E+04
  6.8200000000E+02  1.4076355691E+00  8.2201854369E+04  1.1581500027E+05  1.1571025406E+05  8.2396616087E+04
  6.8300000000E+02  1.4083409783E+00  8.2177142821E+04  1.1583818847E+05  1.1573343772E+05  8.2371922438E+04
  6.8400000000E+02  1.4046472314E+00  8.2115171110E+04  1.1544620027E+05  1.1534284776E+05  8.2310037600E+04
  6.8500000000E+02  1.4036390884E+00  8.2086032066E+04  1.1532244321E+05  1.1521916322E+05  8.2280884253E+04
  6.8600000000E+02  1.4043743453E+00  8.2072754979E+04  1.1536419144E+05  1.1526087154E+05  8.2267602171E+04
  6.8700000000E+02  1.4054705927E+00  8.2061808153E+04  1.1543890312E+05  1.1533545814E+05  8.2256647608E+04
  6.8800000000E+02  1.4061851297E+00  8.2047454107E+04  1.1547739032E+05  1.1537390989E+05  8.2242292595E+04
  6.8900000000E+02  1.4070037574E+00  8.2033516683E+04  1.1552501149E+05  1.1542146620E+05  8.2228355221E+04
  6.9000000000E+02  1.4079366079E+00  8.2018704461E+04  1.1558077713E+05  1.1547713654E+05  8.2213545053E+04
  6.9100000000E+02  1.4088101742E+00  8.1997897578E+04  1.1562316871E+05  1.1551947237E+05  8.2192750164E+04
  6.9200000000E+02  1.4074705532E+00  8.1956314108E+04  1.1545398152E+05  1.1535109876E+05  8.2151228934E+04
  6.9300000000E+02  1.4059250362E+00  8.1917425423E+04  1.1527213030E+05  1.1516975930E+05  8.2112365563E+04
  6.9400000000E+02  1.4050002490E+00  8.1891693492E+04  1.1516017370E+05  1.1505784975E+05  8.2086618332E+04
  6.9500000000E+02  1.4060613774E+00  8.1882897027E+04  1.1523483260E+05  1.1513237898E+05  8.2077816164E+04
  6.9600000000E+02  1.4067785711E+00  8.1868777092E+04  1.1527373313E+05  1.1517124125E+05  8.2063696305E+04
  6.9700000000E+02  1.4075822656E+00  8.1855073056E+04  1.1532030470E+05  1.1521774918E+05  8.2049992992E+04
  6.9800000000E+02  1.4082930790E+00  8.1838560352E+04  1.1535526116E+05  1.1525267814E+05  8.2033492335E+04
  6.9900000000E+02  1.4070249282E+00  8.1801764419E+04  1.1519893498E+05  1.1509712171E+05  8.1996757535E+04
  7.0000000000E+02  1.4054894656E+00  8.1763917559E+04  1.1501963670E+05  1.1491832480E+05  8.1958939020E+04
  7.0100000000E+02  1.4046743772E+00  8.1737415757E+04  1.1491575055E+05  1.1481445357E+05  8.1932442851E+04
  7.0200000000E+02  1.4058406198E+00  8.1725046538E+04  1.1499383890E+05  1.1489239008E+05  8.1920091571E+04
  7.0300000000E+02  1.4066326513E+00  8.1706681590E+04  1.1503279225E+05  1.1493128615E+05  8.1901755304E+04
  7.0400000000E+02  1.4072972488E+00  8.1682370701E+04  1.1505289277E+05  1.1495137556E+05  8.1877488467E+04
  7.0500000000E+02  1.4038211758E+00  8.1620988469E+04  1.1468150035E+05  1.1458127201E+05  8.1816223669E+04
  7.0600000000E+02  1.4021317560E+00  8.1580257845E+04  1.1448616255E+05  1.1438627019E+05  8.1775540139E+04
  7.0700000000E+02  1.4017323468E+00  8.1547634686E+04  1.1440752823E+05  1.1430795735E+05  8.1742982354E+04
  7.0800000000E+02  1.4006565022E+00  8.1503857714E+04  1.1425806091E+05  1.1415890826E+05  8.1699278829E+04
  7.0900000000E+02  1.3976736635E+00  8.1439597207E+04  1.1392407920E+05  1.1382598018E+05  8.1635129900E+04
  7.1000000000E+02  1.3934186427E+00  8.1365579138E+04  1.1347323654E+05  1.1337631485E+05  8.1561214973E+04
  7.1100000000E+02  1.3907432912E+00  8.1309746339E+04  1.1317738935E+05  1.1308098423E+05  8.1505440633E+04
  7.1200000000E+02  1.3886643408E+00  8.1253993421E+04  1.1293001532E+05  1.1283452321E+05  8.1449793577E+04
  7.1300000000E+02  1.3838144783E+00  8.1173678242E+04  1.1242349157E+05  1.1232931121E+05  8.1369585848E+04
  7.1400000000E+02  1.3788382534E+00  8.1097696713E+04  1.1191346317E+05  1.1182060649E+05  8.1293703672E+04
  7.1500000000E+02  1.3728629382E+00  8.1014875262E+04  1.1131319933E+05  1.1122231969E+05  8.1211019540E+04
  7.1600000000E+02  1.3637588642E+00  8.0921930443E+04  1.1044662860E+05  1.1035799995E+05  8.1118169745E+04
  7.1700000000E+02  1.3605868982E+00  8.0900344400E+04  1.1016017422E+05  1.1007194865E+05  8.1096550780E+04
  7.1800000000E+02  1.3598496113E+00  8.0908829418E+04  1.1011225031E+05  1.1002384023E+05  8.1104971423E+04
  7.1900000000E+02  1.3616528447E+00  8.0940115857E+04  1.1030115226E+05  1.1021233901E+05  8.1136203782E+04
  7.2000000000E+02  1.3628096409E+00  8.0964732802E+04  1.1042857494E+05  1.1033951844E+05  8.1160773942E+04
  7.2100000000E+02  1.3643387084E+00  8.0991794173E+04  1.1058964158E+05  1.1050023985E+05  8.1187783555E+04
  7.2200000000E+02  1.3658977427E+00  8.1017633705E+04  1.1075154912E+05  1.1066180300E+05  8.1213573144E+04
  7.2300000000E+02  1.3673322258E+00  8.1040791370E+04  1.1089973257E+05  1.1080968565E+05  8.1236685016E+04
  7.2400000000E+02  1.3685290329E+00  8.1060663160E+04  1.1102414911E+05  1.1093387096E+05  8.1256515705E+04
  7.2500000000E+02  1.3697976159E+00  8.1079539334E+04  1.1115307049E+05  1.1106255968E+05  8.1275352533E+04
  7.2600000000E+02  1.3707098179E+00  8.1094208702E+04  1.1124728308E+05  1.1115662804E+05  8.1289987282E+04
  7.2700000000E+02  1.3714805794E+00  8.1106882769E+04  1.1132726828E+05  1.1123651457E+05  8.1302629092E+04
  7.2800000000E+02  1.3721955701E+00  8.1118386047E+04  1.1140113047E+05  1.1131028998E+05  8.1314100172E+04
  7.2900000000E+02  1.3728019530E+00  8.1128470606E+04  1.1146422294E+05  1.1137332289E+05  8.1324153177E+04
  7.3000000000E+02  1.3733781401E+00  8.1137826290E+04  1.1152386729E+05  1.1143291696E+05  8.1333476996E+04
